policy,mean,std,count,sigma,impurity,num_dim,stdb
plurality,0.7999999999999887,3.5828420070310695e-16,1000,1.0,-0.6,10,0.2
default,0.6644399999999994,0.002988313306267678,1000,1.0,-0.6,10,0.2
augment,0.7689199999999952,0.0016014362922696012,1000,1.0,-0.6,10,0.2
average,0.6304799999999998,0.0031464376157282494,1000,1.0,-0.6,10,0.2
ensemble,0.7177599999999982,0.002462731704316859,1000,1.0,-0.6,10,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.0,-0.52,10,0.2
default,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,10,0.2
augment,1.0,0.0,1000,0.0,-0.52,10,0.2
average,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,10,0.2
ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,10,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.025,-0.52,10,0.2
default,0.959520000000011,0.0002990970729697304,1000,0.025,-0.52,10,0.2
augment,0.9953600000000011,0.00040525872555027457,1000,0.025,-0.52,10,0.2
average,0.9603200000000115,0.00021152385761975448,1000,0.025,-0.52,10,0.2
ensemble,0.9600400000000116,0.00022989400003316937,1000,0.025,-0.52,10,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.05,-0.52,10,0.2
default,0.9394399999999987,0.000733365000681259,1000,0.05,-0.52,10,0.2
augment,0.9526400000000049,0.000686368342438302,1000,0.05,-0.52,10,0.2
average,0.9433600000000004,0.000668398950595495,1000,0.05,-0.52,10,0.2
ensemble,0.9412799999999993,0.0006896645831396897,1000,0.05,-0.52,10,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.08,-0.52,10,0.2
default,0.8630399999999975,0.0016019127705728883,1000,0.08,-0.52,10,0.2
augment,0.9027599999999977,0.001618332908088257,1000,0.08,-0.52,10,0.2
average,0.8765199999999962,0.0015691883099080096,1000,0.08,-0.52,10,0.2
ensemble,0.8657999999999951,0.0015587140820527714,1000,0.08,-0.52,10,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.1,-0.52,10,0.2
default,0.8738799999999965,0.0014918348337437314,1000,0.1,-0.52,10,0.2
augment,0.897159999999997,0.00149685502804212,1000,0.1,-0.52,10,0.2
average,0.8879199999999967,0.0014456013846712256,1000,0.1,-0.52,10,0.2
ensemble,0.8794799999999967,0.001391425767213495,1000,0.1,-0.52,10,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.3,-0.52,10,0.2
default,0.7548399999999972,0.002479419674424229,1000,0.3,-0.52,10,0.2
augment,0.7905599999999973,0.002210287712441926,1000,0.3,-0.52,10,0.2
average,0.7789999999999965,0.002506727684389294,1000,0.3,-0.52,10,0.2
ensemble,0.7829199999999967,0.0021642915140428274,1000,0.3,-0.52,10,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.5,-0.52,10,0.2
default,0.6857599999999979,0.0026295507100903984,1000,0.5,-0.52,10,0.2
augment,0.7438799999999989,0.0020084270908796603,1000,0.5,-0.52,10,0.2
average,0.691439999999999,0.0028395050958202554,1000,0.5,-0.52,10,0.2
ensemble,0.7283599999999993,0.002318854779301079,1000,0.5,-0.52,10,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.0,-0.52,10,0.2
default,0.6313199999999985,0.0030314761169185295,1000,1.0,-0.52,10,0.2
augment,0.723119999999999,0.0018400139269177352,1000,1.0,-0.52,10,0.2
average,0.6067199999999988,0.0030488255012277943,1000,1.0,-0.52,10,0.2
ensemble,0.6740799999999997,0.002524148356361987,1000,1.0,-0.52,10,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.0,0.0,15,0.2
default,1.0,0.0,1000,0.0,0.0,15,0.2
augment,1.0,0.0,1000,0.0,0.0,15,0.2
average,1.0,0.0,1000,0.0,0.0,15,0.2
ensemble,1.0,0.0,1000,0.0,0.0,15,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.025,0.0,15,0.2
default,0.9995600000000002,0.00013199933266431344,1000,0.025,0.0,15,0.2
augment,1.0,0.0,1000,0.025,0.0,15,0.2
average,0.99972,0.00010551176584975383,1000,0.025,0.0,15,0.2
ensemble,0.9996400000000001,0.00011951855372570437,1000,0.025,0.0,15,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.05,0.0,15,0.2
default,0.9767200000000028,0.0008253015950079798,1000,0.05,0.0,15,0.2
augment,0.9883200000000025,0.0006462160592210636,1000,0.05,0.0,15,0.2
average,0.9796800000000031,0.0008043286296934564,1000,0.05,0.0,15,0.2
ensemble,0.9783200000000025,0.000820396642271682,1000,0.05,0.0,15,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.08,0.0,15,0.2
default,0.9581200000000029,0.0010965710501686884,1000,0.08,0.0,15,0.2
augment,0.9681200000000025,0.0010075121243343272,1000,0.08,0.0,15,0.2
average,0.9642400000000028,0.0010146190673606757,1000,0.08,0.0,15,0.2
ensemble,0.9630000000000034,0.0010166777432567482,1000,0.08,0.0,15,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.1,0.0,15,0.2
default,0.8825199999999981,0.0018194944792881875,1000,0.1,0.0,15,0.2
augment,0.9051999999999973,0.0016689353928014614,1000,0.1,0.0,15,0.2
average,0.9051199999999965,0.0016643784893334,1000,0.1,0.0,15,0.2
ensemble,0.8993199999999967,0.0017155992774773594,1000,0.1,0.0,15,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.3,0.0,15,0.2
default,0.6506399999999991,0.003064928087930323,1000,0.3,0.0,15,0.2
augment,0.7055199999999986,0.0028442255921813297,1000,0.3,0.0,15,0.2
average,0.7039999999999988,0.0028495824466262015,1000,0.3,0.0,15,0.2
ensemble,0.6894399999999989,0.0028748480222702414,1000,0.3,0.0,15,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.5,0.0,15,0.2
default,0.5742799999999997,0.003209483195528887,1000,0.5,0.0,15,0.2
augment,0.6186799999999989,0.003089304355579328,1000,0.5,0.0,15,0.2
average,0.6113600000000009,0.0030940788166631686,1000,0.5,0.0,15,0.2
ensemble,0.6046399999999996,0.003060038273328328,1000,0.5,0.0,15,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.0,0.0,15,0.2
default,0.5131200000000006,0.0029777731163963305,1000,1.0,0.0,15,0.2
augment,0.5292400000000005,0.003232378485058744,1000,1.0,0.0,15,0.2
average,0.523080000000001,0.0031898414833167878,1000,1.0,0.0,15,0.2
ensemble,0.5252400000000007,0.003085914008080146,1000,1.0,0.0,15,0.2
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.0,-0.84,15,0.2
default,1.0,0.0,1000,0.0,-0.84,15,0.2
augment,1.0,0.0,1000,0.0,-0.84,15,0.2
average,1.0,0.0,1000,0.0,-0.84,15,0.2
ensemble,1.0,0.0,1000,0.0,-0.84,15,0.2
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.025,-0.84,15,0.2
default,0.9710400000000055,0.0008219452499978267,1000,0.025,-0.84,15,0.2
augment,1.0,0.0,1000,0.025,-0.84,15,0.2
average,0.974920000000005,0.0008082368754559815,1000,0.025,-0.84,15,0.2
ensemble,0.971960000000005,0.0008333383783631081,1000,0.025,-0.84,15,0.2
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.05,-0.84,15,0.2
default,0.9642800000000081,0.0005902796202055659,1000,0.05,-0.84,15,0.2
augment,0.9987200000000003,0.0002227357430032517,1000,0.05,-0.84,15,0.2
average,0.966760000000009,0.0005522747571702018,1000,0.05,-0.84,15,0.2
ensemble,0.963600000000009,0.0005485808426667289,1000,0.05,-0.84,15,0.2
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.08,-0.84,15,0.2
default,0.9730800000000054,0.0008299412041840105,1000,0.08,-0.84,15,0.2
augment,0.9980000000000007,0.0002758189189959183,1000,0.08,-0.84,15,0.2
average,0.9814400000000033,0.0007621727542410006,1000,0.08,-0.84,15,0.2
ensemble,0.9737600000000044,0.0008353203937173821,1000,0.08,-0.84,15,0.2
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.1,-0.84,15,0.2
default,0.9544800000000029,0.000807329784772852,1000,0.1,-0.84,15,0.2
augment,0.9858400000000038,0.0006632754588663265,1000,0.1,-0.84,15,0.2
average,0.965360000000006,0.0007572607502332647,1000,0.1,-0.84,15,0.2
ensemble,0.9552000000000037,0.0007672996473013344,1000,0.1,-0.84,15,0.2
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.3,-0.84,15,0.2
default,0.9099599999999948,0.0012373881886980883,1000,0.3,-0.84,15,0.2
augment,0.9189599999999962,0.0012523924651988583,1000,0.3,-0.84,15,0.2
average,0.9178799999999984,0.0013829744098204457,1000,0.3,-0.84,15,0.2
ensemble,0.9241199999999925,0.0007825842050782966,1000,0.3,-0.84,15,0.2
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.5,-0.84,15,0.2
default,0.8578399999999965,0.0019511897758909974,1000,0.5,-0.84,15,0.2
augment,0.884679999999994,0.0015475440195653505,1000,0.5,-0.84,15,0.2
average,0.8402799999999969,0.0020636327629159697,1000,0.5,-0.84,15,0.2
ensemble,0.902119999999992,0.0011412309179162701,1000,0.5,-0.84,15,0.2
plurality,0.9199999999999847,4.847374480100859e-16,1000,1.0,-0.84,15,0.2
default,0.792279999999998,0.00270357372951263,1000,1.0,-0.84,15,0.2
augment,0.8637199999999943,0.0020055382778156605,1000,1.0,-0.84,15,0.2
average,0.7552399999999977,0.002835733376709413,1000,1.0,-0.84,15,0.2
ensemble,0.8569999999999948,0.0019745629640249207,1000,1.0,-0.84,15,0.2
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,15,0.2
default,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,15,0.2
augment,1.0,0.0,1000,0.0,-0.76,15,0.2
average,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,15,0.2
ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.76,15,0.2
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.025,-0.76,15,0.2
default,0.9002799999999925,0.000750789774361164,1000,0.025,-0.76,15,0.2
augment,0.9959600000000012,0.000381344757173643,1000,0.025,-0.76,15,0.2
average,0.9010799999999922,0.0007585571890167614,1000,0.025,-0.76,15,0.2
ensemble,0.8987999999999926,0.0007237982342365028,1000,0.025,-0.76,15,0.2
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.05,-0.76,15,0.2
default,0.9972800000000009,0.0003185955164516672,1000,0.05,-0.76,15,0.2
augment,0.9999600000000001,3.9999999999999475e-05,1000,0.05,-0.76,15,0.2
average,0.9984800000000006,0.0002419672460233975,1000,0.05,-0.76,15,0.2
ensemble,0.9981200000000008,0.0002678382671265213,1000,0.05,-0.76,15,0.2
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.08,-0.76,15,0.2
default,0.9165199999999935,0.0009465651512630187,1000,0.08,-0.76,15,0.2
augment,0.9683600000000026,0.0009665633164178458,1000,0.08,-0.76,15,0.2
average,0.9249199999999946,0.0009931666426033282,1000,0.08,-0.76,15,0.2
ensemble,0.9151199999999928,0.0009597430420204699,1000,0.08,-0.76,15,0.2
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.1,-0.76,15,0.2
default,0.9467599999999994,0.0008726189683154123,1000,0.1,-0.76,15,0.2
augment,0.9760000000000033,0.0008298726942662281,1000,0.1,-0.76,15,0.2
average,0.9578800000000022,0.0008751408295077225,1000,0.1,-0.76,15,0.2
ensemble,0.94728,0.0008441055112449555,1000,0.1,-0.76,15,0.2
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.3,-0.76,15,0.2
default,0.8511599999999964,0.001783096697836051,1000,0.3,-0.76,15,0.2
augment,0.8733199999999973,0.0016359871802841468,1000,0.3,-0.76,15,0.2
average,0.8649199999999955,0.0018817371055847622,1000,0.3,-0.76,15,0.2
ensemble,0.8779999999999956,0.001235769852006078,1000,0.3,-0.76,15,0.2
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.5,-0.76,15,0.2
default,0.7877999999999967,0.0023355973572118556,1000,0.5,-0.76,15,0.2
augment,0.8421199999999966,0.0017408435128224919,1000,0.5,-0.76,15,0.2
average,0.765639999999998,0.002506645901134362,1000,0.5,-0.76,15,0.2
ensemble,0.8407999999999961,0.0016720513615782735,1000,0.5,-0.76,15,0.2
plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.0,-0.76,15,0.2
default,0.7235199999999977,0.003047900802076622,1000,1.0,-0.76,15,0.2
augment,0.825719999999997,0.001951381431060946,1000,1.0,-0.76,15,0.2
average,0.6915599999999995,0.0029807467606711,1000,1.0,-0.76,15,0.2
ensemble,0.7909599999999973,0.002252143545724941,1000,1.0,-0.76,15,0.2
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.68,15,0.2
default,1.0,0.0,1000,0.0,-0.68,15,0.2
augment,1.0,0.0,1000,0.0,-0.68,15,0.2
average,1.0,0.0,1000,0.0,-0.68,15,0.2
ensemble,1.0,0.0,1000,0.0,-0.68,15,0.2
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.025,-0.68,15,0.2
default,0.9011199999999935,0.0007875060417328621,1000,0.025,-0.68,15,0.2
augment,0.9945200000000017,0.00043881905400992334,1000,0.025,-0.68,15,0.2
average,0.9015999999999937,0.0007702163548206656,1000,0.025,-0.68,15,0.2
ensemble,0.8993999999999934,0.0007463223144171679,1000,0.025,-0.68,15,0.2
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.05,-0.68,15,0.2
default,0.9290399999999901,0.0005894283890565655,1000,0.05,-0.68,15,0.2
augment,0.9774000000000039,0.0007981710825863612,1000,0.05,-0.68,15,0.2
average,0.9310799999999909,0.0006305800751936522,1000,0.05,-0.68,15,0.2
ensemble,0.9284799999999901,0.0005758656277476666,1000,0.05,-0.68,15,0.2
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.08,-0.68,15,0.2
default,0.8742799999999974,0.00110367554095382,1000,0.08,-0.68,15,0.2
augment,0.9175999999999972,0.0013419541127925524,1000,0.08,-0.68,15,0.2
average,0.8809599999999972,0.0011301130720222474,1000,0.08,-0.68,15,0.2
ensemble,0.8725199999999985,0.0010497388015842546,1000,0.08,-0.68,15,0.2
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.1,-0.68,15,0.2
default,0.8859999999999969,0.0013148874206292056,1000,0.1,-0.68,15,0.2
augment,0.9244799999999975,0.0013697466210236858,1000,0.1,-0.68,15,0.2
average,0.9014799999999966,0.0013119187210840172,1000,0.1,-0.68,15,0.2
ensemble,0.8858399999999964,0.001222206278902292,1000,0.1,-0.68,15,0.2
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.3,-0.68,15,0.2
default,0.8133999999999958,0.002038576904557639,1000,0.3,-0.68,15,0.2
augment,0.8416799999999975,0.001898415545022102,1000,0.3,-0.68,15,0.2
average,0.8311999999999985,0.002077805880557012,1000,0.3,-0.68,15,0.2
ensemble,0.8451599999999972,0.0016781509439232724,1000,0.3,-0.68,15,0.2
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.5,-0.68,15,0.2
default,0.7371599999999977,0.00258461111477425,1000,0.5,-0.68,15,0.2
augment,0.7969999999999976,0.0019131806658703799,1000,0.5,-0.68,15,0.2
average,0.7192799999999983,0.0027777684564408173,1000,0.5,-0.68,15,0.2
ensemble,0.7880799999999973,0.0019610607740096443,1000,0.5,-0.68,15,0.2
plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.0,-0.68,15,0.2
default,0.6784799999999986,0.003026888113500674,1000,1.0,-0.68,15,0.2
augment,0.7872799999999976,0.002149516694985653,1000,1.0,-0.68,15,0.2
average,0.6588399999999986,0.003137211579810411,1000,1.0,-0.68,15,0.2
ensemble,0.7411599999999987,0.0024602250114790516,1000,1.0,-0.68,15,0.2
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.0,-0.6,15,0.2
default,0.9199999999999847,4.847374480100859e-16,1000,0.0,-0.6,15,0.2
augment,1.0,0.0,1000,0.0,-0.6,15,0.2
average,0.9199999999999847,4.847374480100859e-16,1000,0.0,-0.6,15,0.2
ensemble,0.9199999999999847,4.847374480100859e-16,1000,0.0,-0.6,15,0.2
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.025,-0.6,15,0.2
default,0.9727600000000085,0.000589856194618932,1000,0.025,-0.6,15,0.2
augment,0.9999600000000001,3.999999999999998e-05,1000,0.025,-0.6,15,0.2
average,0.9732800000000084,0.0005986651818838325,1000,0.025,-0.6,15,0.2
ensemble,0.9721200000000091,0.0005843347046402803,1000,0.025,-0.6,15,0.2
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.05,-0.6,15,0.2
default,0.9673600000000052,0.0008547285890626101,1000,0.05,-0.6,15,0.2
augment,0.9892000000000029,0.0005896674551878479,1000,0.05,-0.6,15,0.2
average,0.9718000000000051,0.0008043674577001499,1000,0.05,-0.6,15,0.2
ensemble,0.9690800000000043,0.0008446697976529473,1000,0.05,-0.6,15,0.2
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.08,-0.6,15,0.2
default,0.9312399999999985,0.0009884530537356986,1000,0.08,-0.6,15,0.2
augment,0.9496000000000027,0.0009388937754195147,1000,0.08,-0.6,15,0.2
average,0.9421200000000024,0.0008348668172844102,1000,0.08,-0.6,15,0.2
ensemble,0.9371199999999995,0.0008956046603874437,1000,0.08,-0.6,15,0.2
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.1,-0.6,15,0.2
default,0.9269999999999983,0.001344324070753483,1000,0.1,-0.6,15,0.2
augment,0.9543600000000015,0.001167541671013739,1000,0.1,-0.6,15,0.2
average,0.9452800000000002,0.0012049786610449026,1000,0.1,-0.6,15,0.2
ensemble,0.9321199999999984,0.0012987657188239976,1000,0.1,-0.6,15,0.2
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.3,-0.6,15,0.2
default,0.7613999999999983,0.002444097709506239,1000,0.3,-0.6,15,0.2
augment,0.7985999999999964,0.0021371493647865196,1000,0.3,-0.6,15,0.2
average,0.7787199999999973,0.0024614671276335194,1000,0.3,-0.6,15,0.2
ensemble,0.7968399999999971,0.0019956946653226326,1000,0.3,-0.6,15,0.2
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.5,-0.6,15,0.2
default,0.7004799999999987,0.0028076417956093367,1000,0.5,-0.6,15,0.2
augment,0.7587199999999972,0.0021089355630766037,1000,0.5,-0.6,15,0.2
average,0.6997599999999984,0.002730750702535731,1000,0.5,-0.6,15,0.2
ensemble,0.7503199999999975,0.0022501913165242065,1000,0.5,-0.6,15,0.2
plurality,0.7999999999999887,3.5828420070310695e-16,1000,1.0,-0.6,15,0.2
default,0.6303999999999995,0.003135996567994697,1000,1.0,-0.6,15,0.2
augment,0.740439999999997,0.0021970510766555797,1000,1.0,-0.6,15,0.2
average,0.6221199999999993,0.003031285914310006,1000,1.0,-0.6,15,0.2
ensemble,0.6887199999999997,0.002663805071219996,1000,1.0,-0.6,15,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.0,-0.52,15,0.2
default,1.0,0.0,1000,0.0,-0.52,15,0.2
augment,1.0,0.0,1000,0.0,-0.52,15,0.2
average,1.0,0.0,1000,0.0,-0.52,15,0.2
ensemble,1.0,0.0,1000,0.0,-0.52,15,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.025,-0.52,15,0.2
default,0.9885200000000036,0.0005724834821524039,1000,0.025,-0.52,15,0.2
augment,1.0,0.0,1000,0.025,-0.52,15,0.2
average,0.9901600000000026,0.0005450426327100275,1000,0.025,-0.52,15,0.2
ensemble,0.989200000000003,0.000561850225305358,1000,0.025,-0.52,15,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.05,-0.52,15,0.2
default,0.9600000000000039,0.0010827614568187994,1000,0.05,-0.52,15,0.2
augment,0.9924400000000014,0.0005268053947369191,1000,0.05,-0.52,15,0.2
average,0.9704800000000025,0.0009682495066392222,1000,0.05,-0.52,15,0.2
ensemble,0.9638800000000018,0.0010585206970418963,1000,0.05,-0.52,15,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.08,-0.52,15,0.2
default,0.976040000000003,0.0008622423452033946,1000,0.08,-0.52,15,0.2
augment,0.9897200000000022,0.0006212145422537308,1000,0.08,-0.52,15,0.2
average,0.9866400000000036,0.000691367043174884,1000,0.08,-0.52,15,0.2
ensemble,0.9830400000000034,0.0007553336540423232,1000,0.08,-0.52,15,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.1,-0.52,15,0.2
default,0.9550400000000009,0.0011464347834537814,1000,0.1,-0.52,15,0.2
augment,0.9729600000000035,0.0009762127797726289,1000,0.1,-0.52,15,0.2
average,0.9700000000000033,0.0009912530366069905,1000,0.1,-0.52,15,0.2
ensemble,0.9636000000000029,0.0010296116258571067,1000,0.1,-0.52,15,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.3,-0.52,15,0.2
default,0.7477199999999979,0.0024737261208389546,1000,0.3,-0.52,15,0.2
augment,0.7877999999999965,0.002277970401289083,1000,0.3,-0.52,15,0.2
average,0.7733599999999974,0.00250195327098053,1000,0.3,-0.52,15,0.2
ensemble,0.7809199999999983,0.002185206793127078,1000,0.3,-0.52,15,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.5,-0.52,15,0.2
default,0.6661199999999983,0.0028998887832044433,1000,0.5,-0.52,15,0.2
augment,0.7293999999999977,0.002383048240997,1000,0.5,-0.52,15,0.2
average,0.6789199999999992,0.002842906209447602,1000,0.5,-0.52,15,0.2
ensemble,0.7123199999999973,0.002313951592400312,1000,0.5,-0.52,15,0.2
plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.0,-0.52,15,0.2
default,0.6065999999999997,0.0032516785532111635,1000,1.0,-0.52,15,0.2
augment,0.6976799999999996,0.0023576632872775107,1000,1.0,-0.52,15,0.2
average,0.6058399999999999,0.0031150598706923757,1000,1.0,-0.52,15,0.2
ensemble,0.6510400000000001,0.0027737721990481194,1000,1.0,-0.52,15,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.0,0.0,20,0.2
default,1.0,0.0,1000,0.0,0.0,20,0.2
augment,1.0,0.0,1000,0.0,0.0,20,0.2
average,1.0,0.0,1000,0.0,0.0,20,0.2
ensemble,1.0,0.0,1000,0.0,0.0,20,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.025,0.0,20,0.2
default,0.9997600000000002,9.773408797319379e-05,1000,0.025,0.0,20,0.2
augment,1.0,0.0,1000,0.025,0.0,20,0.2
average,1.0,0.0,1000,0.025,0.0,20,0.2
ensemble,1.0,0.0,1000,0.025,0.0,20,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.05,0.0,20,0.2
default,0.9652400000000045,0.0008965189045112979,1000,0.05,0.0,20,0.2
augment,0.9863600000000029,0.0006985974795534522,1000,0.05,0.0,20,0.2
average,0.9712800000000044,0.0008624995684088744,1000,0.05,0.0,20,0.2
ensemble,0.9684400000000049,0.0008698983406830443,1000,0.05,0.0,20,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.08,0.0,20,0.2
default,0.9259599999999979,0.0014355972065100103,1000,0.08,0.0,20,0.2
augment,0.9461999999999992,0.0013440857735154354,1000,0.08,0.0,20,0.2
average,0.9421199999999987,0.0012987657188239892,1000,0.08,0.0,20,0.2
ensemble,0.9371599999999978,0.0013121189184125157,1000,0.08,0.0,20,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.1,0.0,20,0.2
default,0.9102399999999977,0.001601032699761524,1000,0.1,0.0,20,0.2
augment,0.9325599999999982,0.0014981625048341354,1000,0.1,0.0,20,0.2
average,0.9349199999999975,0.0014306083462080825,1000,0.1,0.0,20,0.2
ensemble,0.9292799999999978,0.0014240468775674191,1000,0.1,0.0,20,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.3,0.0,20,0.2
default,0.6538399999999983,0.002842346448505763,1000,0.3,0.0,20,0.2
augment,0.704959999999999,0.002754302921718052,1000,0.3,0.0,20,0.2
average,0.7065199999999995,0.0028873909722492725,1000,0.3,0.0,20,0.2
ensemble,0.6919999999999984,0.002766306644689354,1000,0.3,0.0,20,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.5,0.0,20,0.2
default,0.5562000000000004,0.0031471041076304137,1000,0.5,0.0,20,0.2
augment,0.6027200000000005,0.003060779307622498,1000,0.5,0.0,20,0.2
average,0.5925199999999998,0.003004442756365369,1000,0.5,0.0,20,0.2
ensemble,0.584159999999999,0.003069090046530681,1000,0.5,0.0,20,0.2
plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.0,0.0,20,0.2
default,0.5160400000000004,0.0030795132410499355,1000,1.0,0.0,20,0.2
augment,0.53336,0.003097467466286716,1000,1.0,0.0,20,0.2
average,0.5257600000000002,0.0030904325220223075,1000,1.0,0.0,20,0.2
ensemble,0.5226400000000005,0.0031147925022916617,1000,1.0,0.0,20,0.2
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.0,-0.84,20,0.2
default,1.0,0.0,1000,0.0,-0.84,20,0.2
augment,1.0,0.0,1000,0.0,-0.84,20,0.2
average,1.0,0.0,1000,0.0,-0.84,20,0.2
ensemble,1.0,0.0,1000,0.0,-0.84,20,0.2
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.025,-0.84,20,0.2
default,0.9999600000000001,3.999999999999943e-05,1000,0.025,-0.84,20,0.2
augment,1.0,0.0,1000,0.025,-0.84,20,0.2
average,0.9999600000000001,3.999999999999943e-05,1000,0.025,-0.84,20,0.2
ensemble,0.9999600000000001,3.999999999999943e-05,1000,0.025,-0.84,20,0.2
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.05,-0.84,20,0.2
default,0.9758800000000075,0.0006243519964054058,1000,0.05,-0.84,20,0.2
augment,0.9996800000000003,0.00011274001202018012,1000,0.05,-0.84,20,0.2
average,0.9790800000000065,0.0006321021698690469,1000,0.05,-0.84,20,0.2
ensemble,0.9751600000000078,0.0006165667478501817,1000,0.05,-0.84,20,0.2
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.08,-0.84,20,0.2
default,0.9921600000000027,0.0005118558355595785,1000,0.08,-0.84,20,0.2
augment,0.99976,9.773408797319474e-05,1000,0.08,-0.84,20,0.2
average,0.9976800000000009,0.0003064498515442792,1000,0.08,-0.84,20,0.2
ensemble,0.9942400000000019,0.00045500486747883514,1000,0.08,-0.84,20,0.2
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.1,-0.84,20,0.2
default,0.9638400000000058,0.0006917607483320565,1000,0.1,-0.84,20,0.2
augment,0.9897600000000022,0.0005778202802569986,1000,0.1,-0.84,20,0.2
average,0.9730800000000062,0.0006839454520511036,1000,0.1,-0.84,20,0.2
ensemble,0.9644000000000068,0.0006501251130841387,1000,0.1,-0.84,20,0.2
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.3,-0.84,20,0.2
default,0.9025199999999951,0.0013453101722128917,1000,0.3,-0.84,20,0.2
augment,0.9099599999999947,0.001380544930201232,1000,0.3,-0.84,20,0.2
average,0.9085599999999967,0.0014824723013008062,1000,0.3,-0.84,20,0.2
ensemble,0.9203999999999908,0.0007861666859248464,1000,0.3,-0.84,20,0.2
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.5,-0.84,20,0.2
default,0.8550399999999958,0.002025117156981172,1000,0.5,-0.84,20,0.2
